release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-5c300856ac2044fe-01,"[aln] drû [bul] d″rvo [bel] dreva [dan] træ [eng] tree [far] træ [isl] tré [mkd] drvo [pol] drzewo [nob] tre [rus] derevo [hbs] drvo [slk] drevo [swe] träd [ukr] derevo [hit] tāru [grc] déndron [ell] déntro [chu] drěvo [elf] trai [old] trä [ell] déndron [kur] dar [kas] drzewò [par] dālug [ell] dentrón [ell] dentró [ell] dentró(n), dentrítsi(n) [old] drzewo [old] dřěvo [rus] dérevo [mkd] dъ̀rvu [mkd] dr′ä̀wu [slk] drvo [slk] drivú [maz] dār [kur] dār [kur] dār [ang] trēow [old] tré [nor] tre [kur] dār",*déru- ~ *dóru- ~ *dru-,nan,42,503.0,iecor,nan,
train-f0d89f1d55252b14-01,[nep] sāhrō,*seg̑ʰ-,"overpower, have power over",1,7369.0,iecor,nan,
train-d2e63612e3850e35-01,[hit] me(i̯)u̯- / mei̯au̯- [xlu] māu̯a-,*?*meh₁-,nan,2,3309.0,iecor,nan,
train-a5bc68851cf3cf95-01,[ell] neró [ell] nerón [ell] neró [ell] neró(n) [ell] leró,*neu̯-,nan,5,1563.0,iecor,nan,
train-19fb51ed2342aa32-01,[san] मर्धति [grc] μαλθακός [lav] milna [prg] mealde [non] Mjǫllnir [grc] βλάξ [grc] μαλακός [sga] malcad [sqi] mëllë [sqi] mullâ [grc] μελαίνω [grc] μέλᾱς [lav] mal̃t [lit] málti [xcl] մաղեմ [san] मृणाति [san] मल [lat] marculus [lat] martulus [sqi] miell [grc] μύλη [lat] mola [gle] mol [gla] mul [lat] malleus [san] मलम् [lav] muļķis [lit] mùlkis [hit] malla-ⁱ [xlu] mal(ḫ)u- [xcl] մալեմ [xcl] *մուլ- [xcl] մամուլ [xcl] մղեղ [hye] մլակ [hye] մլուկ [hye] մլիկ [hye] մղմող [hye] մղմեղ [hye] մուղ [lit] málnos [grc] μελίνη [lat] milium [txb] mӓl-,*melh₂-,"to grind, to crush",46,,kaikki,root,
train-34677dfab2f4a431-01,[sqi] kollë [san] कासते [txb] kosi [xcl] հազեմ [xcl] հազ [lav] kãsulis [lit] kosulỹs [lit] kósėti,*kʷeh₂s-,to cough,8,,kaikki,root,
train-8a5cf1bb86b0e516-01,[lat] ligō [sqi] lidh,*leyǵ-,"to bind, tie",2,,kaikki,root,
train-7c8663f847d7d96f-01,[grc] ἦρι [grc] αὔριον,*h₂ewsér,"in the direction of dawn, east, at dawn, in the morning",2,,kaikki,adv,
train-d9a37710d0e63c70-01,[pol] gryźć [hbs] gristi [slk] gristi [chu] grysti [slk] hrýzť [kas] grëzc [old] gryźć [slk] gristi [slk] griſti,*gʷreu̯Hg̑ʰ-,nan,9,2028.0,iecor,nan,
train-951a158d77f917b5-01,[fas] xāk [del] χæk [bal] hāk,*h₂eh₁s-,nan,3,6684.0,iecor,nan,
train-f1fd4e0c08eccad7-01,[grc] κότος [chu] котора [san] शत्रु,*keh₃-,to fight,3,,kaikki,root,
train-97dea16025ae1e6a-01,[sqi] vesh [xcl] ունկն [xcl] ականջք [lav] auss [lit] ausis [prg] āusins [ell] αυτί [eng] aur- [lat] auricula,*h₂ṓws,ear,11,,kaikki,noun,
train-249354782214e388-01,"[lat] pectus [fri] pet [sga] ucht [gae] ucht [ron] piept [nea] pietto [ita] petto [lad] piet [old] poitrine [ang] peitrine [fra] poitrine [wal] pwètrine [cat] pit [old] pecho [spa] pecho [por] peito [sar] pettorra [sar] pettu [dal] pi̯at [old] peichs, peit [old] pits [meg] ḱeptu [fra] pouatrina [por] peito",*pe⁽k̑⁾tu-,nan,24,4015.0,iecor,nan,
train-0b586ecb316dbc04-01,[sin] tara / mahata,*meg̑-,nan,1,7488.0,iecor,nan,
train-1d77a53ab4fc3ad7-01,[gmy] 𐀁𐀄𐀕𐀚 [grc] εὐμενής,*h₁sumenēs,well-disposed,2,,kaikki,adj,
train-70dbd0393b7eada3-01,[lav] nogs [lit] núogas [san] नाग,*nogʷós,naked,3,,kaikki,adj,
train-6b4da339ae7316b5-01,[fri] nasâ,*(H)nā̆s-,nan,1,7633.0,iecor,nan,
train-639efe0baaf5174e-01,[ell] ύστερος [ell] στερνός [san] उत्तर [pus] استرۍ,*údteros,"higher, outer",5,,kaikki,adj,
train-2796f49a3c5ad287-01,[grc] ἠμί [lat] axō [grc] (ἄν)ωγα [lat] (prōd)igium [txb] aksaṣṣuki [xcl] ասեմ,*h₁eǵ-,to say,7,,kaikki,root,
train-250eb92c0a4fbd88-01,[sar] yot [yag] yat-,*i̯et-,nan,2,9362.0,iecor,nan,
train-7ca0bda56ac12320-01,[grc] σπεύδω [lit] spaudà [grc] σπουδή [lit] spáusti [lit] spūdà,*spewd-,"to press, to push",5,,kaikki,root,
train-9295d31e57ffd6ab-01,[lat] tongeō [xto] tuṅk [txb] taṅkw,*teng-,"to think, to perceive",3,,kaikki,root,
train-cc21e3d607c3f609-01,[lav] rēds [lit] rę̃ns [lit] rę̄ns [lit] rę̄ds [grc] ἐρῆμος [grc] ἔρημος [gmy] 𐀁𐀩𐀗 [lat] rārus [grc] ἐρωή [non] rór [mid] araf [ave] 𐬭𐬁𐬨𐬀𐬥 [gle] áras [lat] rēte,*h₁reh₁-,"to separate, loose, sparse, rare, quiet, lonesome",14,,kaikki,root,
train-0b17f19e1764e9d2-01,[ben] caoṛā [hin] cauṛā [nep] cauḍā [urd] cauṛā [mag] caulā [mai] caoṛā [pun] cauṛā,"*kʷetu̯or-, *kʷ(e)tu̯r̥-, *kʷ(e)tur-",nan,7,844.0,iecor,nan,
train-08272674e1a25fa4-01,[bal] waššēn,*su̯elg̑-,nan,1,9242.0,iecor,nan,
train-e88193dedec99edc-01,[hyw] arew [hye] arew [xcl] aregakn,*h₂reu̯-,nan,3,653.0,iecor,nan,
train-8bc606986f700708-01,[lar] akše [kur] kwıšē,*keh₂u̯-,nan,2,9185.0,iecor,nan,
train-56861dc01000f6a4-01,[sqi] ndez [cym] deifio [san] दाहयति [lat] foveō [san] अधाक् [txb] tsekär [txb] tseksamai [san] क्षायति [lit] dẽgis [gle] daigh [gle] doigh [cym] goddaith [lav] daga [lit] dagà [prg] dagis [grc] τέφρα [lat] febris [lat] februum [san] दग्ध [xcl] հր-դեհ [lat] fōmes [lat] fōmentum [sqi] dhez [san] दह्,*dʰegʷʰ-,"to burn, warm, hot",25,,kaikki,root,
train-908dd2e2f93938b4-01,[xcl] հասկ [grc] ἀκοστή [grc] ἀγοσταί [lat] acus [xto] āk [txb] āke [txb] āka,*h₂éḱos,"sharpness, ear of grain",10,,kaikki,noun,
train-fc040be875a14b2c-01,[grc] ἔϝεξε [san] अवाट् [lat] vē̆xī,*wḗǵʰst,to transport,3,,kaikki,verb,
train-5dc0c38474c4b9c5-01,[lit] maũsti [grc] μῦθος [got] 𐌼𐌰𐌿𐌳𐌾𐌰𐌽 [san] मिथ्या,*mewHdʰ-,to complain or care about something,4,,kaikki,verb,
train-4cfb6370c20c2a0e-01,[mar] dhukaṁ [urd] dhund [mai] dhūn [pal] dhun [fri] fumate [ave] dunman [sin] mīduma [pun] dʰuⁿd [raj] öredidạ,*dʰu̯eh₂-,nan,9,1604.0,iecor,nan,
train-b1ce06d00ca0811b-01,[grc] θέω [san] धावति,*dʰew-,"to run, flow",2,,kaikki,root,
train-5816474fdd26317d-01,[hit] tars-ʰʰⁱ [sqi] ter [san] वि॒त॒र्षय॑ति,*torséyeti,"to make dry, to cause to dry",3,,kaikki,verb,
train-bb099cee06397ba1-01,[xto] kärṣt- [txb] kärst- [lat] cēna [lat] scortum [lat] scrōtum [lat] scrautum [lat] cortex [san] कृत्त [lav] skrīpât [lat] scrūta [lat] scrūpus [sqi] shqerr [lav] šķir̃t [lit] ski̇̀rti [grc] κείρω [lat] carō [san] कृति [eng] share [deu] Schar [ell] κορμός [san] कर्त [lat] corium [lat] curtus [sqi] çjerr [sqi] harr [sqi] thërras [xcl] քերեմ [xcl] քերծեմ [xcl] քերթեմ [xcl] քորեմ [lav] cirst [lit] kirsti [lav] cirvis [lit] kirvis [dan] skår [isl] skora [swe] skåra [eng] score [nld] scheur,*(s)ker-,"to cut off, sever, to separate, divide",42,,kaikki,root,
train-cba6d9c1c4ee9dee-01,[grc] τρέω [grc] ἄτρεστος [san] त्रसति [san] त्रस्त [ave] 𐬙𐬀𐬭𐬱𐬙𐬀 [sga] tarrach,*tres-,to tremble (with fear),6,,kaikki,root,
train-5adaa8b534aaa47e-01,[grc] ἐχῖνος [gmy] 𐀁𐀑𐀜 [hye] ոզնի [hye] կոզնի [sqi] esh [sqi] es [sqi] eshk,*h₁eǵʰ-,hedgehog,9,,kaikki,root,
train-3fd9a48451be7aaa-01,[meg] rắpă,*h₁rei̯p-,nan,1,9577.0,iecor,nan,
train-73a102fcfbe8ac9b-01,[mai] kātanā [urd] kāṭnā [mag] kāṭanā [hin] kāṭanā [bho] kāṭanā [pun] kaṭṭṇā,*(s)kert-,nan,6,1594.0,iecor,nan,
train-37d03c664496964e-01,[lav] ņemt [grc] νέμω [grc] νομή [lat] numerus [grc] Νεμέα [grc] νόμος [grc] νομός [san] नम [grc] νέμεσις [grc] Νέμεσις [sqi] nëmë [sqi] njeh [gle] nimh [gla] nimh,*nem-,"to distribute, to give, to take",16,,kaikki,root,
train-b780e81a4aeadda5-01,[lat] mannus [lat] Viromanduī [grc] Οὐιῥομάνδυες [ron] mînz [ron] mânz,*mend-,"foal, small horse",5,,kaikki,root,
train-e8c0121c5400447c-01,[nea] cogliere,*leg̑-,nan,1,8073.0,iecor,nan,
train-5e2b05e06028dbc4-01,[hit] 𒉺𒆷𒄴𒊭𒀸 [lat] palla,*pĺ̥h₂seh₂,a type of women's garment,2,,kaikki,noun,
train-8ac532e201777d9e-01,[grc] θέσσεσθαι [old] 𐎩𐎮𐎡𐎹𐎠𐎷𐎡𐎹,*gʷʰédʰyeti,"to keep requesting, to keep asking for",2,,kaikki,verb,
train-117b70fd7d02e024-01,[cat] feixuc [old] feixuc,*bʰaski-,nan,2,6848.0,iecor,nan,
train-3f43e25553279289-01,[lit] ovyje [bul] наяве [pol] jawa [ang] ēawis [ang] *awi-wissa- [goh] awizoraht [goh] *awi-turhta- [san] आविस् [ave] 𐬁𐬬𐬍𐬱 [ave] 𐬁𐬎𐬎𐬌𐬱 [grc] αἴσθομαι [grc] αἰσθάνομαι [lat] audiō [lit] aumuõ [hit] 𒌋𒀪𒄭 [lit] ovytis [chu] авити [chu] ꙗвити [sga] con·ói [grc] ἀΐω,*h₂ew-,"to perceive, see, to be aware of",33,,kaikki,root,
train-5706561a7b33cb6c-01,[deu] ziehen [lux] zéien [xto] tsäknāṣ* [deu] zieh [goh] ziohan [mid] ziehen [ang] tēon [old] tiohan [old] tiā [got] tiuhan,*deu̯k-,nan,10,1372.0,iecor,nan,
train-047b46e39b85b1c5-01,[san] ईश,*h₂eh₂óyḱe,"to possess, to own",2,,kaikki,verb,
train-d409ef9cb51570cc-01,[gae] rùsg [gau] rusca [gae] roost [old] rusc [gae] rúsc [mid] rusquenn [bre] ruskenn [cym] rhisgl [mid] rhisg [lat] risk [sga] rúsc,*reu̯H-,nan,11,971.0,iecor,nan,
train-a5687ee891e8e7e7-01,"[old] diminet ≠ doit(h) [mid] donet, donnet, dont ≠ deu [bre] doned, d- [bre] dond, deu- [lat] dôz [mid] dos, dones ≠ due, de [mid] dyuot ≠ daw",*h₂eg̑-,nan,7,9635.0,iecor,nan,
train-1deef26188053ae7-01,[lat] rotundus [ita] tondo [spa] redondo [fra] rond [fri] taront [ron] rotund [old] rond [ang] rund [wal] rond [cat] rodó [old] redondo [por] redondo [nea] tunno [lad] toron [sar] túnniu [sar] rotundu [fra] ryan [old] round [old] redó [por] redondo [mil] rutùnt,*ret-,nan,21,2443.0,iecor,nan,
train-475663de98e908fe-01,[pol] prosty [pol] pröstĕ [kas] prosti [old] prosty [rus] próstωj,*steh₂-,nan,5,1245.0,iecor,nan,
train-c2ea05115860e1cc-01,[sga] téit [gae] téigh,*stei̯gʰ-,nan,2,6551.0,iecor,nan,
train-1038a4cefd1227a9-01,[mid] di- [mid] oddi [gle] de [gla] de [grc] δή [lat] dē [lat] dē- [xcl] տ-,*déh₁,toward,10,,kaikki,adv,
train-1135f0688fe8acbc-01,[ell] skotṓnō [ell] skotṓnnō [ell] skotṓnō [ell] skotṓnō,*s⁽k̑⁾eh₃-,nan,4,1502.0,iecor,nan,
train-91acb7ef1c6e2921-01,[gle] nócha,*h₁néwn̥dḱomt,ninety,1,,kaikki,num,
train-71ac9e0f37520d43-01,[sqi] liqen [sqi] lëken [grc] λάκκος [lat] lacus,*lókus,nan,4,,kaikki,noun,
train-f9ebdb5aeb4cfbef-01,[grc] μέλδομαι [san] म्रदते,*(s)méldeti,"to soften, melt",2,,kaikki,verb,
train-c8ed026d9988e8d4-01,[xlu] 𒉿𒀀𒋗𒍑 [goh] *wisu [got] 𐌹𐌿𐍃𐌹𐌶𐌰 [grc] ἠΰς [grc] ἐῠ̈́ς [xto] wṣe [txb] yaṣe,*h₁wésus,"good, excellent",7,,kaikki,adj,
train-cbd3dda5690a7454-01,[hin] कीनना [fas] خریدن,*kʷrinéh₂ti,to buy,6,,kaikki,verb,
train-1a76c048b6a6e41d-01,[gae] tilg [gae] tilgey [kho] parečhik,*lei̯kʷ-,nan,3,9445.0,iecor,nan,
train-a860eb6ac90977bf-01,[grc] ἐν- [grc] ἀ- [grc] ἀδελφός [fra] in- [fra] en-,*h₁n̥-,"in, in-",5,,kaikki,prefix,
train-87fb7ab898fd63be-01,[ell] érchomai [grc] érchomai [ell] érchomai [ell] érkoymai [ell] érkomai [ell] érch(o/ou)mai [ell] ér(ch)oumai,*h₁er-,nan,7,1464.0,iecor,nan,
train-8b6e39b14c9525b3-01,[gaw] āga,*kʷek̑-,nan,1,9652.0,iecor,nan,
train-8718ac2dee7716d4-01,[nep] rāmro,*h₁rem-,nan,1,7094.0,iecor,nan,
train-12e7d09a9f01009c-01,[grc] εὖρος [san] वरस्,*h₁wer-,broad,2,,kaikki,root,
train-d043d26d16cad82e-01,[sqi] e- [xcl] ան-,*n̥-,"not, un-",2,,kaikki,prefix,
train-563574bf6a48906d-01,"[old] -scot [mid] squeut, sceut, sqeut [bre] hisked [bre] skeud [cym] cysgod [sga] scáth [gae] scaa [deu] Schatten [nld] schaduw [fle] schaduw [eng] shadow [lux] Schiet [mid] cysgod [fri] skaad [deu] Schatte [goh] skato [mid] schate [ang] sceadu [old] skado [mid] schaduwe [got] skadus [mid] schus, skes [lat] skêz",*s⁽k̑⁾eh₃-,nan,23,8269.0,iecor,nan,
train-905a00e62c521adb-01,[hye] aǰ [xcl] aǰ [hyw] aǰ,*seh₁dʰ-,nan,3,3359.0,iecor,nan,
train-6c55e689c573ac17-01,[hye] hast [hyw] hast,*past-,nan,2,5996.0,iecor,nan,
train-160da73b2afd35a3-01,[oss] az [oss] anz,*h₂ek̑-,nan,2,3293.0,iecor,nan,
train-f31962260383e9fb-01,[kur] kaškıḷa,*kok̑s-,nan,1,9246.0,iecor,nan,
train-c6b9a968dc3538b4-01,[sqi] kënaq [sga] ·ánaic [san] आनाश [san] आनंश,*h₂eh₂nóḱe,"to have reached, to be at",10,,kaikki,verb,
train-63690d0c972e5d20-01,[far] á [isl] á [fri] aghe [ang] ēa [old] aha [old] á [got] aƕa,*h₂ekʷ-,nan,7,2649.0,iecor,nan,
train-e62355276cc8322d-01,[grc] κνάω [lit] knóti,*knéh₂yeti,"to scratch, scrape",2,,kaikki,verb,
train-74ff3c743a22f649-01,[xcl] որբ [grc] ὀρφανός [lat] orbus,*h₃órbʰos,"orphan, servant, slave, worker",3,,kaikki,noun,
train-e5857fea48bf0f26-01,[nea] avutà,*u̯el-,nan,1,8102.0,iecor,nan,
train-27b9373de11442fe-01,[hye] տկլոր [non] nakinn [grc] γυμνός [hit] 𒉈𒆪𒈠𒀭𒍝 [xcl] մերկ [lat] niger [xcl] լերկ,*negʷ-,"bare, naked",7,,kaikki,root,
train-e78d164aee6e75d8-01,[por] ontem [por] ontem,*negʷ-,nan,2,6523.0,iecor,nan,
train-5ffa13345779e878-01,[xcl] բամ [grc] φημί [grc] φαμί [lat] for,*bʰéh₂ti,"to speak, to be talking",4,,kaikki,verb,
train-b90138a629c504d8-01,[san] मज्जति [lat] mergō,*mésgeti,to sink,2,,kaikki,verb,
train-4fbf5b12b71ed3c0-01,[fri] lotâ [por] lutar [old] luchar [nea] luttà [old] luitier [ang] luter [por] lutar,*leu̯⁽g̑⁾-,nan,7,2637.0,iecor,nan,
train-c8e31d5d049566a2-01,[lit] šálti [lav] salt [oss] sælyn [oss] sælun [lat] saļt [yag] ṓsir- [khw] saryāra [mid] afsārēd,*k̑elH-,nan,8,1857.0,iecor,nan,
train-93634adeca118880-01,[nep] ḍarnu [mai] ḍaranā [hin] ḍaranā [urd] ḍarnā [pal] dara (*darati) [mag] ḍarana [bho] ḍarnā [pun] ḍarnā [kam] vid′ařa- [kât] vadař′e- [kât] vadiř′e- [kal] vide-,*der-,nan,12,2259.0,iecor,nan,
train-5e1be4a96aa3fbd2-01,[wak] win- [oss] winun [oss] wynyn [old] vainatai [ave] vaēnaiti [fas] dīdan [kur] dɨbinit [mid] wēnēd [par] wēnēd [yag] wēn- [bac] oin [sog] wēnt [khw] wēneda [maz] vinde [bak] didak ≠ bine [raj] ạyne ≠ bašdi [del] mivine [lar] abone ≠ ošdi [tat] mivine [haw] mawīno ≠ dī [kur] awanıt [kur] dünē [sar] wand [kam] vâň′a- [kât] vâň′a- [kât] vâř′e- [kal] vňe [san] vieňie- [kur] a-ün-ē,*u̯ei̯h₁-,nan,29,1969.0,iecor,nan,
train-74159ca3fe7366f8-01,[hit] 𒉈𒂊𒁉𒅖 [lyc] 𐊗𐊀𐊂𐊀𐊛𐊀𐊈𐊀 [xlu] 𒋫𒀊𒉺𒀸𒊭 [bre] neñv [cym] nef [gle] neamh [gla] nèamh [ell] νέφος [san] नभस् [ave] 𐬥𐬀𐬠𐬀𐬵 [hye] նամ,*nébʰos,"cloud, mist, moisture",11,,kaikki,noun,
train-d28daedc6ef361dc-01,[del] migere,*gʰrebh₂-,nan,1,9186.0,iecor,nan,
train-cb94112178d5071b-01,[kho] reeni,*leh₂-,nan,1,9448.0,iecor,nan,
train-2b8ac3c2929a0bb1-01,[hyw] saṙ [hye] saṙowycʿ [xcl] saṙn,*k̑ers-,nan,3,605.0,iecor,nan,
train-ee49176a7773c232-01,[xcl] հուր [xcl] *puh₂r- [xcl] հն-ոց [xcl] *ph₂wéns [lav] pūrs [lav] pūr̨i [lav] kvieši [lav] rudzi [lav] mieži [lit] pū̃ras [prg] panno [prg] pure [grc] πῦρ [grc] πῠρᾰ́ [hye] պուրի [grc] πύρνον [xto] por [txb] puwar,*péh₂wr̥,"fire, spelt (grain)",20,,kaikki,noun,
train-98b4db344c6426b6-01,[deu] verstecken [fle] verstaeken [deu] verstecke,*(s)tei̯g-,nan,3,5454.0,iecor,nan,
train-17d71e4fca5de516-01,[sga] téit [san] अतन् [sqi] ndej [grc] τείνω [lav] tît [lit] ti̇̀nti [lit] tenė́ti [goh] donēn [lat] teneō [grc] τιταίνω [lav] tìkls [lit] tiñklas [prg] sasintinklo [san] तन्त्र [pus] تور [san] तन्तु [lat] tōlēs [lat] tonsillae [mid] ttn',*ten-,"to stretch, extend",26,,kaikki,root,
train-bd1faf91cafd128c-01,[non] rakr [lat] rogō,*h₃roǵós,"stretching out, stretched out, erected",2,,kaikki,adj,
train-6dfd4c26e32b4eda-01,[lat] horreō [san] जाहृषाण [lat] horror [lat] hīrtus [grc] χέρσος [xcl] ձառ [san] घृषु [pus] زيږ [san] हृष्,*ǵʰers-,"stiff, surprised",9,,kaikki,root,
train-1a25422bd8abff2a-01,[grc] ὀνοστός [lat] onustus,*h₃enh₂ostos,loaded; burdened,2,,kaikki,adj,
train-6a00d9d2a61c1311-01,[grc] τέλσον,*kʷelsós,"turning, far, distant",1,,kaikki,adj,
train-71a7baed98c338c3-01,[cat] dret [nld] rechts [eng] right [fle] regtsch [fra] droit [deu] rechts [lad] dret [fas] rāst [por] direito [spa] derecho [wal] dreûte [lux] riets [fri] dret [ron] drept [fra] drai [old] derecho [kum] rāstī [fri] rjochter [deu] rächt [meg] diréptu [old] dret [bak] rāst [del] dæsse rɒs [lar] rās [maz] dasse rāst [kur] dasi rās [bal] dase rās [tat] rāste dast [haw] dasī řās [kur] ṛās [raj] rạs [mid] reht [mid] recht [wak] wurzg [por] direito [kur] rās,*h₃reg̑-,nan,36,276.0,iecor,nan,
train-c38b6c5cb8935ea6-01,[cat] sec [fra] sec [por] seco [sar] siccu [sar] siccu [spa] seco [wal] sètch [lat] siccus [kho] ṣkalä [old] sec [ang] sec [fra] seu [old] seco [sog] škwi [old] sec [old] sec [khw] ǝkǝk [por] seco [mil] sèch,*sek-,nan,19,867.0,iecor,nan,
train-43ef84fc461852ec-01,[san] मोदति [san] मोदते [lit] mudrùs [lav] mudrs [san] मुद्र [san] मोद [san] मुद्,*mewd-,to rejoice,7,,kaikki,root,
train-9a0a291393506c5b-01,[kas] białka,*bʰelH-,nan,1,5188.0,iecor,nan,
train-33a1b1a17309ae45-01,[grc] -σα [lat] -sī,*-st,Forms perfective verbs from roots.,2,,kaikki,suffix,
train-0ebe630ac1522c5c-01,[kum] jwān,*h₂i̯eu̯-,nan,1,7732.0,iecor,nan,
train-8e3904a6f7b12de0-01,[kur] xē [kum] xwā [bal] wād [kur] xʷe [kur] xwā [kur] xwā,*su̯eh₂d-,nan,6,3501.0,iecor,nan,
train-472e6c19790701ea-01,[xto] kärkäṣ*,*kerg⁽ʷ⁾ʰ-,nan,1,3056.0,iecor,nan,
train-fcef627d1dc33f40-01,[hit] u̯arša-,*?*h₁u̯ers-,nan,1,5411.0,iecor,nan,
train-7e0f92df259314e9-01,"[bul] mal″k [bel] malen′kì [ces] malý [sor] mały [sor] małki [mkd] mal [pol] mały [rus] malen'kij [hbs] malen [slk] malý [slk] majhen [ukr] malij [chu] malŭ [pol] molĕ [kas] môłi [old] mały [old] malý [old] malyi [rus] malώj [mkd] màlka, màluk [mkd] màluk [slk] majhen [slk] maihin, maihen",*meh₁-,nan,23,1173.0,iecor,nan,
train-c4ae2ca3583c7133-01,[san] याचति [lit] juoktis [lav] joks [lit] juokas [lat] iocus,*yek-,to utter,5,,kaikki,root,
train-af77f093082edb44-01,[old] taka [isl] taka [far] taka [nob] ta [elf] tågå [dan] tage [swe] ta [old] taka [nor] ta,*teh₂⁽g̑⁾-,nan,9,5341.0,iecor,nan,
train-4bab284ea20f575f-01,[grc] μέδω [grc] μέδομαι [grc] μήδομαι [lat] medeor [cym] meddu [sga] midithir [xto] mem [txb] maim [sga] mess [lat] modus [xcl] միտ [ang] metod [ang] meted [ang] metud [ang] meotod [ang] meotud [old] metod [non] mjǫtuðr [grc] μήδεα [sqi] mas [ave] 𐬬𐬍𐬨𐬀𐬛 [old] azdā,*med-,"to measure, to give advice, healing",22,,kaikki,root,
train-5fe42014965db4df-01,[lit] jū́šė [prg] iuse [san] यूस् [lat] iūs,*yéwHs,"soup, broth, fermented product; leaven",4,,kaikki,noun,
train-ab26815905e3dc0f-01,[hit] 𒋫 [xlu] 𔑢𔗬 [xlu] 𔓯𔖩 [lyc] 𐊋𐊂𐊆 [hye] երկու [hye] երկուս [hye] երկուք [hye] կրկին [xto] wu [xto] we [txb] wi,*dwóh₁,two,14,,kaikki,num,
train-474981923c3289be-01,[pal] kir,*kerH-,nan,1,6931.0,iecor,nan,
train-d3bdaa2079ec2c4a-01,[hit] šūu- / šūuau̯-,*?*seu̯H-,nan,1,2280.0,iecor,nan,
train-de1692daf8ffa6cf-01,[sga] do·icc,*h₂nek̑-,nan,1,8320.0,iecor,nan,
train-5081f17ba694c12b-01,[ell] tréchō [grc] tréchō [ell] tréchō [ell] tréchō [ell] tréchō [ell] tréx(n)o,*dʰre⁽g̑⁾ʰ-,nan,6,5027.0,iecor,nan,
train-c3c5ad0c57512ba5-01,[sqi] herdhe [hit] arki- [xcl] որձիք [gle] úirí [grc] ὄρχις [ave] 𐬆𐬭𐬆𐬰𐬍,*h₁órǵʰis,testicle,6,,kaikki,noun,
train-8c7e604ccd89a848-01,[xcl] bir [hye] bir,*bʰerH-,nan,2,3369.0,iecor,nan,
train-76b34f883635b737-01,[san] पवते [san] पवयति [san] अपविष्ट [san] अपाविषुर् [san] पव [san] पवन [lat] pūrus [lat] putō [san] पावक [san] पवाक [fas] پاک,*pewH-,"to be clean, pure",11,,kaikki,root,
train-f4ccc7ff09fc4f5c-01,[lit] pláuti [lit] pláuju [sga] luithir [san] प्लावयति,*plowéyeti,"to float, swim, to wash, rinse",4,,kaikki,verb,
train-f1bb8f16596c160f-01,[cym] brathu [mid] brathu,*bʰresdʰ-,nan,2,4357.0,iecor,nan,
train-fadc92582dce381f-01,[hye] անկյուն [grc] ἄγκος [lat] ancus [san] अङ्कस्,*h₂énkos,"curve, bend",4,,kaikki,noun,
train-62d8c263bcc1e090-01,[pun] mīⁿh,*h₃mei̯gʰ-,nan,1,9517.0,iecor,nan,
train-d82c966b3acb2b14-01,[gaw] bōṭ,*u̯ert-,nan,1,9747.0,iecor,nan,
train-1cd3b8d3839436c0-01,[fas] parwāz kardan [par] wazēd [sog] frawazti [pas] alwatal [khw] wazeda [sar] raweekht,*u̯eg̑ʰ-,nan,6,1993.0,iecor,nan,
train-2fd4826b7dabf717-01,[cel] paetrute [gmy] 𐀤𐀵𐀫 [grc] τέταρτος [san] चतुर्थ [lat] quārtus,*kʷetwr̥tós,fourth,5,,kaikki,det,
train-0a727f9c995463ab-01,"[aln] natë [bul] nošt [bel] noč [cat] nit [ces] noc [dan] nat [nld] nacht [eng] night [far] nátt [fle] nacht [fra] nuit [deu] Nacht [ell] nýchta [isl] nótt [ita] notte [lad] nuet [lit] naktìs [sor] noc [sor] nóc [mkd] noḱ [pol] noc [por] noite [nob] natt [rus] noč' [sar] notte [sar] notte [hbs] noć [slk] noc [slk] noč [spa] noche [swe] natt [ukr] nìč [wak] naɣ̌d [wal] nut' [grc] nýx [lav] nakts [prg] nacktien [lat] nox [chu] noštĭ [lux] Nuecht [fri] gnot [fri] nacht [gau] noxt- [sqi] natë [old] nos [elf] ną̊t [old] nat [ell] nýx [pol] nüc [kas] noc [ell] nýchta [ell] nýchta [ell] nýfta [ell] nýchta [lat] nakts [nea] notte [old] nuit [ang] nuit [fra] né [old] noche [ron] noapte [old] noc [mid] nos [old] noc [rus] n′ïč [slk] noč [slk] núzh [deu] Nacht [old] nuech [meg] no̯ápti [sqi] natinë [old] nit [mid] nos [bre] nos, nosezhiad [bre] nos, noswezh [mid] nos [lat] nôz [old] nos [cym] nos [dal] nu̯at [goh] naht [old] nacht [mid] nacht [ang] niht [old] naht [mid] nacht [old] nótt [got] nahts [nor] natt [por] noite [mil] nòc",*negʷ-,nan,91,266.0,iecor,nan,
train-fe17215d74d2848e-01,[grc] μαίνομαι [lat] comminīscor [lat] reminīscor,*mn̥yétor,to think,3,,kaikki,verb,
